188.5	100
189	100
189.5	100
190	100
190.5	100
191	100
191.5	100
192	100
192.5	100.681
193	103.228
193.5	107.321
194	112.872
194.5	120.724
195	131.442
195.5	145.634
196	164.009
196.5	186.009
197	211.702
197.5	240.415
198	271.236
198.5	303.442
199	335.946
199.5	367.69
200	396.904
200.5	421.863
201	439.249
201.5	447.287
202	445.687
202.5	432.58
203	410.56
203.5	381.694
204	348.823
204.5	315.726
205	284.113
205.5	254.799
206	227.613
206.5	202.82
207	180.652
207.5	161.662
208	147.354
208.5	137.302
209	131.324
209.5	128.068
210	125.354
210.5	121.597
211	116.519
211.5	110.646
212	105.116
212.5	101.142
213	100
213.5	100
214	100.415
214.5	103.451
215	108.149
215.5	113.503
216	118.159
216.5	121.479
217	123.454
217.5	124.939
218	127.396
218.5	132.774
219	142.6
219.5	156.752
220	175.197
220.5	196.359
221	219.59
221.5	244.719
222	271.876
222.5	301.941
223	335.295
223.5	371.819
224	411.789
224.5	454.106
225	497.882
225.5	541.651
226	583.964
226.5	623.224
227	658.076
227.5	687.955
228	710.874
228.5	726.411
229	734.522
229.5	733.312
230	723.719
230.5	704.775
231	676.613
231.5	641.016
232	599.564
232.5	555.179
233	509.828
233.5	465.266
234	422.487
234.5	382.386
235	345.115
235.5	310.16
236	277.929
236.5	248.614
237	222.738
237.5	202.302
238	187.183
238.5	176.663
239	169.025
239.5	161.521
240	151.715
240.5	138.596
241	123.408
241.5	109.969
242	101.464
242.5	100
243	105.682
243.5	114.909
244	123.128
244.5	126.152
245	123.72
245.5	117.103
246	110.322
246.5	106.46
247	107.68
247.5	112.179
248	116.744
248.5	118.534
249	116.729
249.5	111.592
250	105.652
250.5	101.313
251	100
251.5	100
252	100.535
252.5	100.82
253	100.495
253.5	100
254	100
254.5	100
255	100.386
255.5	101.258
256	102.139
256.5	102.832
257	103.584
257.5	104.732
258	106.143
258.5	107.37
259	107.654
259.5	106.786
260	104.807
260.5	102.458
261	100.654
261.5	100
262	100
262.5	100.475
263	101.274
263.5	101.928
264	102.294
264.5	102.426
265	102.498
265.5	102.696
266	103.237
266.5	104.301
