
175.0878, 0.0000000E+00
175.5699, 0.2493360
176.0521, 2.2315999E-02
176.5342, 4.2885002E-02
177.0163, 0.3310010
177.4984, 0.6510240
177.9805, 0.8711620
178.4626, 0.9874570
178.9448, 1.056351
179.4269, 1.000252
179.9090, 0.9690550
180.3911, 0.9838640
180.8732, 1.056252
181.3553, 1.212173
181.8375, 1.490280
182.3196, 1.917442
182.8017, 2.191399
183.2838, 2.218842
183.7659, 2.212448
184.2480, 2.254898
184.7301, 2.355858
185.2123, 2.503914
185.6944, 2.699875
186.1765, 2.954483
186.6586, 3.147179
187.1407, 3.186104
187.6228, 3.228172
188.1050, 3.406113
188.5871, 3.737045
189.0692, 3.765549
189.5513, 4.511986
190.0334, 5.047401
190.5155, 5.383896
190.9977, 4.970848
191.4798, 5.479446
191.9619, 5.587242
192.4440, 5.657005
192.9261, 6.231033
193.4082, 5.812004
193.8904, 6.333290
194.3725, 6.448685
194.8546, 6.718719
195.3367, 6.588318
195.8188, 6.551338
196.3009, 6.877438
196.7831, 6.980331
197.2652, 6.729404
197.7473, 6.888397
198.2294, 6.264503
198.7115, 6.280506
199.1936, 6.088448
199.6758, 5.965260
200.1579, 5.956818
200.6400, 5.926674
201.1221, 5.845238
201.6042, 5.809330
202.0863, 5.644020
202.5685, 5.319313
203.0506, 4.906906
203.5327, 4.584164
204.0148, 4.361320
204.4969, 4.174732
204.9790, 3.949440
205.4612, 3.594635
205.9433, 3.316250
206.4254, 3.270039
206.9075, 3.406052
207.3896, 3.428940
207.8717, 3.357109
208.3539, 3.201248
208.8360, 2.912472
209.3181, 2.554729
209.8002, 2.234192
210.2823, 2.060932
210.7644, 2.060795
211.2466, 1.996063
211.7287, 1.766998
212.2108, 1.580570
212.6929, 1.572414
213.1750, 1.699013
213.6571, 1.787312
214.1393, 1.664219
214.6214, 1.269367
215.1035, 1.092247
215.5856, 1.348789
216.0677, 1.593601
216.5498, 1.575256
217.0320, 1.312359
217.5141, 0.9900020
217.9962, 0.7761920
218.4783, 0.6823690
218.9604, 0.6688770
219.4425, 0.8703460
219.9247, 1.024162
220.4068, 0.9062000
220.8889, 0.5544240
221.3710, 0.2720790
221.8531, 0.3561520
222.3352, 0.8304370
222.8174, 1.096790
223.2995, 0.8995130
223.7816, 0.6673580
224.2637, 0.7659760
224.7458, 1.197681
225.2279, 1.561981
225.7100, 1.524685
226.1922, 1.114117
226.6743, 0.6975480
227.1564, 0.1932260
227.6385, 0.2401310
228.1206, 0.3983730
228.6027, 0.2640230
229.0849, 8.9267999E-02
229.5670, 5.6168001E-02
230.0491, 0.1316720
230.5312, 0.2015720
231.0133, 0.2845340
231.4954, 0.3156660
231.9776, 0.1793250
232.4597, 0.1488760
232.9418, 0.3920020
233.4239, 0.1966170
233.9060, 0.2065050
234.3881, 0.4602050
234.8703, 0.4182740
235.3524, 0.2425540
235.8345, 0.1553420
236.3166, 0.1791570
236.7987, 0.1999360
237.2808, 0.2175750
237.7630, 0.1803090
238.2451, 1.8833000E-02
238.7272, 0.5079150
239.2093, 1.033386
239.6914, 1.106724
240.1735, 0.5347820
240.6557, 0.1339800
241.1378, 0.4336810
241.6199, 0.9626160
242.1020, 1.265427
242.5841, 1.157837
243.0662, 0.8563230
243.5484, 0.7316210
244.0305, 0.8424950
244.5126, 0.9732480
244.9947, 1.081066
245.4768, 1.173485
245.9589, 1.268650
246.4410, 1.375427
246.9232, 1.452816
247.4053, 1.409199
247.8874, 1.169102
248.3695, 0.9900930
248.8516, 0.9619790
249.3337, 0.9780920
249.8159, 0.9471660
250.2980, 0.8429760
250.7801, 0.7257840
251.2622, 0.7031140
251.7443, 0.8276410
252.2264, 0.9303130
252.7086, 0.9648060
253.1907, 0.9948810
253.6728, 1.096218
254.1549, 1.276093
254.6370, 1.443436
255.1191, 1.443741
255.6013, 1.168316
256.0834, 0.9575160
256.5655, 0.7958300
257.0476, 0.7021520
257.5297, 0.7025030
258.0118, 0.7949710
258.4940, 0.9439930
258.9761, 1.121056
259.4582, 1.407536
259.9403, 1.497673
260.4224, 1.272461
260.9045, 0.9868430
261.3867, 0.7839090
261.8688, 0.6848980
262.3509, 0.6340100
262.8330, 0.5547520
263.3151, 0.3942910
263.7972, 0.4186330
264.2794, 0.8495220
264.7615, 1.244045
265.2436, 1.330090
265.7257, 1.121170
266.2078, 0.8122980
266.6899, 0.5849460
267.1721, 0.4476850
267.6542, 0.3543780
268.1363, 0.3128170
268.6184, 0.2975460
269.1005, 0.3123170
269.5826, 0.3464970
270.0648, 1.4248000E-02
270.5469, 0.4668240
271.0290, 0.7257880
271.5111, 0.8015250
271.9932, 0.1459200
272.4753, 0.4340100
272.9575, 0.3428080
273.4396, 0.2368280
273.9217, 0.6573830
274.4038, 0.1070670
274.8859, 0.5187950
275.3680, 0.5448680
275.8501, 0.7456700
276.3322, 0.5651660
276.8144, 0.5019840
277.2965, 0.8202060
277.7786, 0.9280430
278.2607, 0.7038420
278.7428, 0.9133570
279.2249, 0.3413810
279.7071, 0.4533160
280.1892, 0.8629530
280.6713, 0.6574780
281.1534, 0.8745190
281.6355, 0.9290350
282.1176, 0.7443620
282.5998, 0.5256770
283.0819, 0.4552570
283.5640, 0.2642750
284.0461, 0.1476480
284.5282, 0.1939770
285.0103, 0.3220370
285.4925, 0.4151000
285.9746, 0.4563710
286.4567, 0.4539990
286.9388, 0.3695950
287.4209, 0.1463930
287.9030, 3.8830000E-03
288.3852, 2.4673000E-02
288.8673, 3.6952998E-02
289.3494, 0.1438600
289.8315, 0.2991560
290.3136, 0.4826090
290.7957, 0.6608350
291.2779, 0.8340420
291.7600, 0.9131740
292.2421, 0.8377950
292.7242, 0.7177240
293.2063, 0.6664350
293.6884, 0.6899030
294.1706, 0.6838720
294.6527, 0.5340080
295.1348, 0.2399640
295.6169, 4.2888999E-02
296.0990, 2.8853999E-02
296.5811, 1.9230000E-03
297.0633, 0.1355130
297.5454, 0.3698650
298.0275, 0.6108860
298.5096, 0.8215330
298.9917, 0.9879910
299.4738, 1.036755
299.9560, 0.8444250
300.4381, 0.6442450
300.9202, 0.5740780
301.4023, 0.6163900
301.8844, 0.6871570
302.3665, 0.7584610
302.8487, 0.8201870
303.3308, 0.8202510
303.8129, 0.6608660
304.2950, 0.5994340
304.7771, 0.8269880
305.2592, 1.243877
305.7414, 1.601292
306.2235, 1.814251
306.7056, 1.909634
307.1877, 1.881893
307.6698, 1.650059
308.1519, 1.599800
308.6341, 2.068115
309.1162, 2.758488
309.5983, 3.128494
310.0804, 3.008408
310.5625, 2.682030
311.0446, 2.498821
311.5268, 2.456070
312.0089, 2.449791
312.4910, 2.110802
312.9731, 2.626503
313.4552, 2.947510
313.9373, 3.084488
314.4195, 2.489525
314.9016, 2.847408
315.3837, 2.835060
315.8658, 2.802593
316.3479, 3.296104
316.8300, 2.827232
317.3121, 3.326485
317.7943, 3.436253
318.2764, 3.710995
318.7585, 3.598476
319.2406, 3.604332
319.7227, 3.995319
320.2048, 4.170792
320.6870, 4.008625
321.1691, 4.280666
321.6512, 3.774414
322.1333, 3.965813
322.6154, 4.465294
323.0975, 4.011395
323.5797, 4.011509
324.0618, 4.180473
324.5439, 4.351074
325.0260, 4.444439
325.5081, 4.500389
325.9902, 4.632133
326.4724, 4.905117
326.9545, 5.150570
327.4366, 5.014919
327.9187, 4.386108
328.4008, 4.036903
328.8829, 4.359440
329.3651, 4.903854
329.8472, 5.139969
330.3293, 4.988041
330.8114, 4.660515
331.2935, 4.312931
331.7756, 3.950619
332.2578, 3.776943
332.7399, 3.980255
333.2220, 4.253742
333.7041, 4.389267
334.1862, 4.381851
334.6683, 4.320530
335.1505, 4.256844
335.6326, 4.192524
336.1147, 4.145344
336.5968, 4.129333
337.0789, 4.112801
337.5610, 4.076427
338.0432, 4.035515
338.5253, 4.039776
339.0074, 4.132030
339.4895, 4.247066
339.9716, 4.193768
340.4537, 3.893589
340.9359, 3.598881
341.4180, 3.332928
341.9001, 3.104618
342.3822, 2.927704
342.8643, 2.806499
343.3464, 2.747227
343.8286, 2.774780
344.3107, 2.951817
344.7928, 3.019459
345.2749, 2.912609
345.7570, 2.733711
346.2391, 2.548023
346.7213, 2.375092
347.2034, 2.219936
347.6855, 2.089878
348.1676, 1.984894
348.6497, 1.892994
349.1318, 1.809891
349.6140, 1.741787
350.0961, 1.717651
350.5782, 1.711647
351.0603, 1.659290
351.5424, 1.517551
352.0245, 1.314396
352.5067, 1.168945
352.9888, 1.134102
353.4709, 1.090317
353.9530, 1.037792
354.4351, 0.9644890
354.9172, 0.8349460
355.3994, 0.6399080
355.8815, 0.4384460
356.3636, 0.3305630
356.8457, 0.3646430
357.3278, 0.4004780
357.8099, 0.4953580
358.2920, 0.5493090
358.7741, 0.4524990
359.2563, 0.2234570
359.7384, 3.3040000E-03
360.2205, 9.8095000E-02
360.7026, 5.0716002E-02
361.1847, 3.4538001E-02
361.6668, 0.2411350
362.1490, 0.3968240
362.6311, 0.4311220
363.1132, 0.3731160
363.5953, 0.2683560
364.0774, 0.1362760
364.5595, 3.3420001E-03
365.0417, 1.4626000E-02
365.5238, 0.1620520
366.0059, 0.3539350
366.4880, 0.6164700
366.9701, 0.8447420
367.4522, 0.9183960
367.9344, 0.8048290
368.4165, 0.5978430
368.8986, 0.4235530
369.3807, 0.2535170
369.8628, 0.2027890
370.3449, 0.4803240
370.8271, 0.6994320
371.3092, 0.5903550
371.7913, 0.1998480
372.2734, 0.1982690
372.7555, 0.3498500
373.2376, 0.2635840
373.7198, 0.2417980
374.2019, 0.3800540
374.6840, 0.4628260
375.1661, 0.3687520
375.6482, 0.1876260
376.1303, 7.1952999E-02
376.6125, 0.1138080
377.0946, 0.2183150
377.5767, 0.1275940
378.0588, 0.2941280
378.5409, 0.5213280
379.0230, 0.1831970
379.5052, 0.2666020
379.9873, 0.4802740
380.4694, 0.3892170
380.9515, 0.1629370
381.4336, 8.8408999E-02
381.9157, 0.3623660
382.3979, 0.4874080
382.8800, 0.3223610
383.3621, 0.1414070
383.8442, 0.1519930
384.3263, 0.3092420
384.8084, 0.4456180
385.2906, 0.4283070
385.7727, 0.3346440
386.2548, 0.3502880
386.7369, 0.4997600
387.2190, 0.6711010
387.7011, 0.8587610
388.1833, 1.012192
388.6654, 1.035763
389.1475, 0.8532300
389.6296, 0.6442830
390.1117, 0.5528030
390.5938, 0.5725020
391.0760, 0.6795350
391.5581, 0.9401130
392.0402, 1.191223
392.5223, 1.187351
393.0044, 0.9156610
393.4865, 0.6411710
393.9687, 0.3978350
394.4508, 0.2381780
394.9329, 0.2935910
395.4150, 0.6004410
395.8971, 0.9384800
396.3792, 1.126286
396.8614, 1.165676
397.3435, 1.170399
397.8256, 1.105141
398.3077, 1.040962
398.7898, 1.021633
399.2719, 1.042381
399.7540, 1.081093
400.2361, 1.125473
400.7183, 1.182297
401.2004, 1.279469
401.6825, 1.482807
402.1646, 1.606663
402.6467, 1.547680
403.1288, 1.425209
403.6110, 1.371014
404.0931, 1.416321
404.5752, 1.524147
405.0573, 1.663189
405.5394, 1.853096
406.0215, 1.963413
406.5037, 1.898922
406.9858, 1.855713
407.4679, 1.984886
407.9500, 2.218380
408.4321, 2.359047
408.9142, 2.270947
409.3964, 2.026154
409.8785, 1.960045
410.3606, 2.319962
410.8427, 2.540874
411.3248, 2.507141
411.8069, 2.354568
412.2891, 2.179066
412.7712, 2.019714
413.2533, 1.914452
413.7354, 1.924873
414.2175, 2.080879
414.6996, 2.233017
415.1818, 2.428951
415.6639, 2.574909
416.1460, 2.607323
416.6281, 2.557961
417.1102, 2.500359
417.5923, 2.472630
418.0745, 2.473793
418.5566, 2.518620
419.0387, 2.610889
419.5208, 2.739304
420.0029, 2.994152
420.4850, 3.232147
420.9672, 3.296204
421.4493, 3.145649
421.9314, 2.927086
422.4135, 2.763557
422.8956, 2.655819
423.3777, 2.616428
423.8599, 2.666985
424.3420, 2.759693
424.8241, 2.902775
425.3062, 3.065777
425.7883, 3.133579
426.2704, 2.982708
426.7526, 2.743198
427.2347, 2.603939
427.7168, 2.568027
428.1989, 2.579819
428.6810, 2.611912
429.1631, 2.677204
429.6453, 2.819454
430.1274, 3.128136
430.6095, 3.280853
431.0916, 2.967762
431.5737, 2.419197
432.0558, 2.108135
432.5380, 2.170422
433.0201, 2.407921
433.5022, 2.604286
433.9843, 2.746819
434.4664, 2.884041
434.9485, 3.113243
435.4307, 3.259468
435.9128, 3.105324
436.3949, 2.736851
436.8770, 2.490376
437.3591, 2.573990
437.8412, 2.865307
438.3234, 2.911667
438.8055, 2.424168
439.2876, 2.068092
439.7697, 1.939930
440.2518, 1.923222
440.7339, 1.927174
441.2160, 1.925453
441.6982, 1.922981
442.1803, 1.930351
442.6624, 1.955528
443.1445, 1.932953
443.6266, 1.724747
444.1087, 1.613010
444.5909, 1.776268
445.0730, 2.078094
445.5551, 2.293915
446.0372, 2.304726
446.5193, 2.181885
447.0014, 2.077972
447.4836, 2.000549
447.9657, 1.919693
448.4478, 1.781448
448.9299, 1.673603
449.4120, 1.682518
449.8941, 1.797806
450.3763, 1.900517
450.8584, 1.888153
451.3405, 1.785442
451.8226, 1.689152
452.3047, 1.587425
452.7868, 1.527290
453.2690, 1.561443
453.7511, 1.648960
454.2332, 1.751072
454.7153, 1.904152
455.1974, 1.982132
455.6795, 1.833206
456.1617, 1.506207
456.6438, 1.195728
457.1259, 0.9326780
457.6080, 0.7556990
458.0901, 0.7487680
458.5722, 0.9068530
459.0544, 1.074341
459.5365, 1.271633
460.0186, 1.433067
460.5007, 1.493656
460.9828, 1.459785
461.4649, 1.374489
461.9471, 1.249050
462.4292, 1.106995
462.9113, 1.045097
463.3934, 1.145550
